sign_class,xtl,ytl,xbr,ybr,temporary,occluded,data,filename
5.19.1,2260,919,2291,947,False,False,,1521206388377000_10334474000.jpg
3.24,2403,888,2446,930,False,False,20,1521206388377000_10334474000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206388377000_10334474000.jpg
5.19.1,1510,835,1534,869,False,True,,1521206388377000_10334474000.jpg
5.20,2396,847,2442,887,False,False,,1521206388377000_10334474000.jpg
5.20,2032,879,2060,907,False,False,,1521206388377000_10334474000.jpg
2.4,1782,918,1797,937,False,True,,1521206388377000_10334474000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206389344000_10335441000.jpg
5.19.2,644,881,673,912,False,False,,1521206389344000_10335441000.jpg
6.16,1528,917,1584,936,False,True,,1521206389344000_10335441000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206389344000_10335441000.jpg
3.24,2403,888,2446,930,False,False,20,1521206389344000_10335441000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206389344000_10335441000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206389344000_10335441000.jpg
5.20,2396,847,2442,887,False,False,,1521206389344000_10335441000.jpg
5.20,2032,879,2060,907,False,False,,1521206389344000_10335441000.jpg
2.4,1782,918,1798,937,False,True,,1521206389344000_10335441000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206390344000_10336441000.jpg
6.16,1528,917,1584,936,False,True,,1521206390344000_10336441000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206390344000_10336441000.jpg
5.19.2,644,881,673,912,False,False,,1521206390344000_10336441000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206390344000_10336441000.jpg
3.24,2403,888,2446,930,False,False,20,1521206390344000_10336441000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206390344000_10336441000.jpg
5.20,2396,847,2442,887,False,False,,1521206390344000_10336441000.jpg
5.20,2032,879,2060,907,False,False,,1521206390344000_10336441000.jpg
2.4,1782,919,1797,936,False,True,,1521206390344000_10336441000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206391377000_10337474000.jpg
6.16,1528,917,1584,936,False,True,,1521206391377000_10337474000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206391377000_10337474000.jpg
5.19.2,644,881,673,912,False,False,,1521206391377000_10337474000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206391377000_10337474000.jpg
3.24,2403,888,2446,930,False,False,20,1521206391377000_10337474000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206391377000_10337474000.jpg
5.20,2396,847,2442,887,False,False,,1521206391377000_10337474000.jpg
5.20,2032,879,2060,907,False,False,,1521206391377000_10337474000.jpg
2.4,1783,919,1796,936,False,True,,1521206391377000_10337474000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206392311000_10338407000.jpg
6.16,1528,917,1584,936,False,True,,1521206392311000_10338407000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206392311000_10338407000.jpg
5.19.2,644,881,673,912,False,False,,1521206392311000_10338407000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206392311000_10338407000.jpg
3.24,2403,888,2446,930,False,False,20,1521206392311000_10338407000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206392311000_10338407000.jpg
5.20,2396,847,2442,887,False,False,,1521206392311000_10338407000.jpg
5.20,2032,879,2060,907,False,False,,1521206392311000_10338407000.jpg
2.4,1783,919,1796,936,False,True,,1521206392311000_10338407000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206393377000_10339474000.jpg
6.16,1528,917,1584,936,False,True,,1521206393377000_10339474000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206393377000_10339474000.jpg
5.19.2,644,881,673,912,False,False,,1521206393377000_10339474000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206393377000_10339474000.jpg
3.24,2403,888,2446,930,False,False,20,1521206393377000_10339474000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206393377000_10339474000.jpg
5.20,2396,847,2442,887,False,False,,1521206393377000_10339474000.jpg
5.20,2032,879,2060,907,False,False,,1521206393377000_10339474000.jpg
2.4,1782,918,1796,937,False,True,,1521206393377000_10339474000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206394411000_10340507000.jpg
6.16,1528,917,1584,936,False,True,,1521206394411000_10340507000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206394411000_10340507000.jpg
5.19.2,644,881,673,912,False,False,,1521206394411000_10340507000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206394411000_10340507000.jpg
3.24,2403,888,2446,930,False,False,20,1521206394411000_10340507000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206394411000_10340507000.jpg
5.20,2396,847,2442,887,False,False,,1521206394411000_10340507000.jpg
5.20,2032,879,2060,907,False,False,,1521206394411000_10340507000.jpg
2.4,1782,918,1797,936,False,True,,1521206394411000_10340507000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206395411000_10341507000.jpg
6.16,1528,917,1584,936,False,True,,1521206395411000_10341507000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206395411000_10341507000.jpg
5.19.2,644,881,673,912,False,False,,1521206395411000_10341507000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206395411000_10341507000.jpg
3.24,2403,888,2446,930,False,False,20,1521206395411000_10341507000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206395411000_10341507000.jpg
5.20,2396,847,2442,887,False,False,,1521206395411000_10341507000.jpg
5.20,2032,879,2060,907,False,False,,1521206395411000_10341507000.jpg
2.4,1783,918,1796,936,False,True,,1521206395411000_10341507000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206396477000_10342574000.jpg
6.16,1528,917,1584,936,False,True,,1521206396477000_10342574000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206396477000_10342574000.jpg
5.19.2,644,881,673,912,False,False,,1521206396477000_10342574000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206396477000_10342574000.jpg
3.24,2403,888,2446,930,False,False,20,1521206396477000_10342574000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206396477000_10342574000.jpg
5.20,2396,847,2442,887,False,False,,1521206396477000_10342574000.jpg
5.20,2032,879,2060,907,False,False,,1521206396477000_10342574000.jpg
2.4,1782,919,1797,937,False,True,,1521206396477000_10342574000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206397477000_10343574000.jpg
6.16,1528,917,1584,936,False,True,,1521206397477000_10343574000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206397477000_10343574000.jpg
5.19.2,644,881,673,912,False,False,,1521206397477000_10343574000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206397477000_10343574000.jpg
3.24,2403,888,2446,930,False,False,20,1521206397477000_10343574000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206397477000_10343574000.jpg
5.20,2396,847,2442,887,False,False,,1521206397477000_10343574000.jpg
5.20,2032,879,2060,907,False,False,,1521206397477000_10343574000.jpg
2.4,1782,918,1797,936,False,True,,1521206397477000_10343574000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206398444000_10344541000.jpg
6.16,1528,917,1584,936,False,True,,1521206398444000_10344541000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206398444000_10344541000.jpg
5.19.2,644,881,673,912,False,False,,1521206398444000_10344541000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206398444000_10344541000.jpg
3.24,2403,888,2446,930,False,False,20,1521206398444000_10344541000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206398444000_10344541000.jpg
5.20,2396,847,2442,887,False,False,,1521206398444000_10344541000.jpg
5.20,2032,879,2060,907,False,False,,1521206398444000_10344541000.jpg
2.4,1782,918,1796,937,False,True,,1521206398444000_10344541000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206399578000_10345674000.jpg
6.16,1528,917,1584,936,False,True,,1521206399578000_10345674000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206399578000_10345674000.jpg
5.19.2,644,881,673,912,False,False,,1521206399578000_10345674000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206399578000_10345674000.jpg
3.24,2403,888,2446,930,False,False,20,1521206399578000_10345674000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206399578000_10345674000.jpg
5.20,2396,847,2442,887,False,False,,1521206399578000_10345674000.jpg
5.20,2032,879,2060,907,False,False,,1521206399578000_10345674000.jpg
2.4,1782,918,1796,935,False,True,,1521206399578000_10345674000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206400477000_10346574000.jpg
6.16,1528,917,1584,936,False,True,,1521206400477000_10346574000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206400477000_10346574000.jpg
5.19.2,644,881,673,912,False,False,,1521206400477000_10346574000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206400477000_10346574000.jpg
3.24,2403,888,2446,930,False,False,20,1521206400477000_10346574000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206400477000_10346574000.jpg
5.20,2396,847,2442,887,False,False,,1521206400477000_10346574000.jpg
5.20,2032,879,2060,907,False,False,,1521206400477000_10346574000.jpg
2.4,1783,919,1798,937,False,True,,1521206400477000_10346574000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206401644000_10347741000.jpg
6.16,1528,917,1584,936,False,True,,1521206401644000_10347741000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206401644000_10347741000.jpg
5.19.2,644,881,673,912,False,False,,1521206401644000_10347741000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206401644000_10347741000.jpg
3.24,2403,888,2446,930,False,False,20,1521206401644000_10347741000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206401644000_10347741000.jpg
5.20,2396,847,2442,887,False,False,,1521206401644000_10347741000.jpg
5.20,2032,879,2060,907,False,False,,1521206401644000_10347741000.jpg
2.4,1782,918,1797,935,False,True,,1521206401644000_10347741000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206402611000_10348708000.jpg
6.16,1528,917,1584,936,False,True,,1521206402611000_10348708000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206402611000_10348708000.jpg
5.19.2,644,881,673,912,False,False,,1521206402611000_10348708000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206402611000_10348708000.jpg
3.24,2403,888,2446,930,False,False,20,1521206402611000_10348708000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206402611000_10348708000.jpg
5.20,2396,847,2442,887,False,False,,1521206402611000_10348708000.jpg
5.20,2032,879,2060,907,False,False,,1521206402611000_10348708000.jpg
2.4,1783,919,1796,935,False,True,,1521206402611000_10348708000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206403578000_10349674000.jpg
6.16,1528,917,1584,936,False,True,,1521206403578000_10349674000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206403578000_10349674000.jpg
5.19.2,644,881,673,912,False,False,,1521206403578000_10349674000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206403578000_10349674000.jpg
3.24,2403,888,2446,930,False,False,20,1521206403578000_10349674000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206403578000_10349674000.jpg
5.20,2396,847,2442,887,False,False,,1521206403578000_10349674000.jpg
5.20,2032,879,2060,907,False,False,,1521206403578000_10349674000.jpg
2.4,1782,918,1797,936,False,True,,1521206403578000_10349674000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206404644000_10350741000.jpg
6.16,1528,917,1584,936,False,True,,1521206404644000_10350741000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206404644000_10350741000.jpg
5.19.2,644,881,673,912,False,False,,1521206404644000_10350741000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206404644000_10350741000.jpg
3.24,2403,888,2446,930,False,False,20,1521206404644000_10350741000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206404644000_10350741000.jpg
5.20,2396,847,2442,887,False,False,,1521206404644000_10350741000.jpg
5.20,2032,879,2060,907,False,False,,1521206404644000_10350741000.jpg
2.4,1783,918,1797,936,False,True,,1521206404644000_10350741000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206405745000_10351841000.jpg
6.16,1528,917,1584,936,False,True,,1521206405745000_10351841000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206405745000_10351841000.jpg
5.19.2,644,881,673,912,False,False,,1521206405745000_10351841000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206405745000_10351841000.jpg
3.24,2403,888,2446,930,False,False,20,1521206405745000_10351841000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206405745000_10351841000.jpg
5.20,2396,847,2442,887,False,False,,1521206405745000_10351841000.jpg
5.20,2032,879,2060,907,False,False,,1521206405745000_10351841000.jpg
2.4,1783,918,1797,936,False,True,,1521206405745000_10351841000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206406912000_10353008000.jpg
6.16,1528,917,1584,936,False,True,,1521206406912000_10353008000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206406912000_10353008000.jpg
5.19.2,644,881,673,912,False,False,,1521206406912000_10353008000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206406912000_10353008000.jpg
3.24,2403,888,2446,930,False,False,20,1521206406912000_10353008000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206406912000_10353008000.jpg
5.20,2396,847,2442,887,False,False,,1521206406912000_10353008000.jpg
5.20,2032,879,2060,907,False,False,,1521206406912000_10353008000.jpg
2.4,1782,918,1796,937,False,True,,1521206406912000_10353008000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206407744000_10353841000.jpg
6.16,1528,917,1584,936,False,True,,1521206407744000_10353841000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206407744000_10353841000.jpg
5.19.2,644,881,673,912,False,False,,1521206407744000_10353841000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206407744000_10353841000.jpg
3.24,2403,888,2446,930,False,False,20,1521206407744000_10353841000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206407744000_10353841000.jpg
5.20,2396,847,2442,887,False,False,,1521206407744000_10353841000.jpg
5.20,2032,879,2060,907,False,False,,1521206407744000_10353841000.jpg
2.4,1783,918,1797,937,False,True,,1521206407744000_10353841000.jpg
5.19.1,1510,835,1534,867,False,True,,1521206408844000_10354941000.jpg
6.16,1525,917,1584,936,False,False,,1521206408844000_10354941000.jpg
5.19.2,1793,902,1818,928,False,True,,1521206408844000_10354941000.jpg
5.19.2,644,881,673,912,False,False,,1521206408844000_10354941000.jpg
5.19.1,2260,919,2291,947,False,False,,1521206408844000_10354941000.jpg
3.24,2403,888,2446,930,False,False,20,1521206408844000_10354941000.jpg
8.2.1,2408,931,2445,953,False,True,25 м,1521206408844000_10354941000.jpg
5.20,2396,847,2442,887,False,False,,1521206408844000_10354941000.jpg
5.20,2032,879,2060,907,False,False,,1521206408844000_10354941000.jpg
2.4,1783,919,1797,937,False,True,,1521206408844000_10354941000.jpg
5.19.1,1510,839,1535,873,False,True,,1521206409976000_10356073000.jpg
6.16,1522,921,1586,942,False,False,,1521206409976000_10356073000.jpg
5.19.2,1793,907,1819,934,False,True,,1521206409976000_10356073000.jpg
5.19.2,643,886,672,917,False,False,,1521206409976000_10356073000.jpg
5.19.1,2264,923,2294,952,False,False,,1521206409976000_10356073000.jpg
3.24,2407,894,2448,934,False,False,20,1521206409976000_10356073000.jpg
8.2.1,2411,935,2448,958,False,True,25 м,1521206409976000_10356073000.jpg
5.20,2400,852,2446,893,False,False,,1521206409976000_10356073000.jpg
5.20,2033,885,2061,912,False,False,,1521206409976000_10356073000.jpg
2.4,1784,924,1798,941,False,True,,1521206409976000_10356073000.jpg
5.20,2415,848,2448,892,False,True,,1521206410943000_10357039000.jpg
3.24,2424,893,2448,933,False,True,20,1521206410943000_10357039000.jpg
8.2.1,2429,936,2448,961,False,True,25 м,1521206410943000_10357039000.jpg
5.19.1,2274,920,2306,950,False,False,,1521206410943000_10357039000.jpg
5.20,2041,882,2068,909,False,False,,1521206410943000_10357039000.jpg
5.19.2,1799,904,1822,932,False,True,,1521206410943000_10357039000.jpg
6.16,1526,918,1590,939,False,False,,1521206410943000_10357039000.jpg
5.19.1,1514,835,1537,870,False,True,,1521206410943000_10357039000.jpg
5.19.2,634,882,663,914,False,False,,1521206410943000_10357039000.jpg
2.1,1785,922,1800,939,False,True,,1521206410943000_10357039000.jpg
8.2.1,2443,940,2448,958,False,True,25 м,1521206412110000_10358206000.jpg
3.24,2440,898,2448,929,False,True,20,1521206412110000_10358206000.jpg
5.20,2432,851,2448,894,False,True,,1521206412110000_10358206000.jpg
5.19.1,2286,924,2316,952,False,False,,1521206412110000_10358206000.jpg
5.20,2046,885,2074,913,False,False,,1521206412110000_10358206000.jpg
6.16,1528,921,1592,941,False,False,,1521206412110000_10358206000.jpg
5.19.2,1802,907,1827,935,False,True,,1521206412110000_10358206000.jpg
5.19.1,1514,837,1539,872,False,True,,1521206412110000_10358206000.jpg
5.19.2,623,885,652,917,False,False,,1521206412110000_10358206000.jpg
2.4,1787,925,1803,943,False,True,,1521206412110000_10358206000.jpg
5.19.2,607,902,636,935,False,False,,1521206413210000_10359307000.jpg
6.16,1530,941,1597,962,False,False,,1521206413210000_10359307000.jpg
5.19.1,1517,855,1541,890,False,True,,1521206413210000_10359307000.jpg
5.19.2,1810,927,1834,955,False,True,,1521206413210000_10359307000.jpg
5.20,2054,905,2083,933,False,True,,1521206413210000_10359307000.jpg
5.19.1,2305,945,2336,975,False,True,,1521206413210000_10359307000.jpg
2.1,1400,934,1418,968,False,True,,1521206413210000_10359307000.jpg
2.4,1789,946,1808,966,False,False,,1521206413210000_10359307000.jpg
2.2,1792,925,1809,943,False,True,,1521206413210000_10359307000.jpg
2.1,1386,914,1417,948,False,False,,1521206414310000_10360407000.jpg
5.19.2,571,881,593,915,False,True,,1521206414310000_10360407000.jpg
6.16,1545,917,1617,939,False,False,,1521206414310000_10360407000.jpg
5.19.1,1528,827,1552,865,False,True,,1521206414310000_10360407000.jpg
5.19.2,1832,904,1863,933,False,True,,1521206414310000_10360407000.jpg
5.20,2086,881,2116,911,False,False,,1521206414310000_10360407000.jpg
5.19.1,2361,920,2396,953,False,False,,1521206414310000_10360407000.jpg
2.4,1796,926,1817,945,False,True,,1521206414310000_10360407000.jpg
2.2,1796,899,1819,923,False,True,,1521206414310000_10360407000.jpg
3.27,1346,910,1360,922,False,True,,1521206414310000_10360407000.jpg
6.16,1369,919,1397,928,False,True,,1521206414310000_10360407000.jpg
2.4,1431,903,1438,915,False,True,,1521206414310000_10360407000.jpg
6.16,1379,935,1409,945,False,True,,1521206415377000_10361474000.jpg
2.4,1824,942,1847,963,False,True,,1521206415377000_10361474000.jpg
3.27,1352,928,1368,939,False,True,,1521206415377000_10361474000.jpg
